GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD04,HD01_VD06,HD01_VD08,HD01_VD10,HD01_VD11,HD01_VD13,HD01_VD14,HD01_VD16,HD01_VD17,HD01_VD19,HD01_VD20,HD01_VD22,HD01_VD23,HD01_VD25,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD32,HD01_VD33,HD01_VD35,HD01_VD36,HD01_VD38,HD01_VD39,HD01_VD41,HD01_VD42
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Veteran,Estimate; Total: - Male:,Estimate; Total: - Male: - Veteran,Estimate; Total: - Male: - 18 to 34 years:,Estimate; Total: - Male: - 18 to 34 years: - Veteran,Estimate; Total: - Male: - 35 to 54 years:,Estimate; Total: - Male: - 35 to 54 years: - Veteran,Estimate; Total: - Male: - 55 to 64 years:,Estimate; Total: - Male: - 55 to 64 years: - Veteran,Estimate; Total: - Male: - 65 to 74 years:,Estimate; Total: - Male: - 65 to 74 years: - Veteran,Estimate; Total: - Male: - 75 years and over:,Estimate; Total: - Male: - 75 years and over: - Veteran,Estimate; Total: - Female:,Estimate; Total: - Female: - Veteran,Estimate; Total: - Female: - 18 to 34 years:,Estimate; Total: - Female: - 18 to 34 years: - Veteran,Estimate; Total: - Female: - 35 to 54 years:,Estimate; Total: - Female: - 35 to 54 years: - Veteran,Estimate; Total: - Female: - 55 to 64 years:,Estimate; Total: - Female: - 55 to 64 years: - Veteran,Estimate; Total: - Female: - 65 to 74 years:,Estimate; Total: - Female: - 65 to 74 years: - Veteran,Estimate; Total: - Female: - 75 years and over:,Estimate; Total: - Female: - 75 years and over: - Veteran
0500000US42071,42071,"Lancaster County, Pennsylvania",409797,30149,197775,27783,59452,2040,63637,4084,34190,4584,23029,8346,17467,8729,212022,2366,59389,242,65377,1210,36065,560,26081,190,25110,164
0500000US42073,42073,"Lawrence County, Pennsylvania",69838,6433,33637,5735,8563,200,10570,1104,6759,679,4527,1916,3218,1836,36201,698,8007,143,10753,119,7149,356,5050,0,5242,80
0500000US42075,42075,"Lebanon County, Pennsylvania",106534,9379,50985,8819,14054,424,16485,1455,8966,1632,6717,2592,4763,2716,55549,560,14263,70,17170,152,9830,182,7348,79,6938,77
0500000US42077,42077,"Lehigh County, Pennsylvania",280511,20040,134751,19094,39971,1814,46084,3386,22840,3080,15105,5313,10751,5501,145760,946,40017,0,47421,406,24588,289,17569,86,16165,165
0500000US42079,42079,"Luzerne County, Pennsylvania",254478,23637,124445,22235,35015,1472,41109,3922,22384,3690,15781,6629,10156,6522,130033,1402,32152,39,39624,839,23010,229,17674,74,17573,221
0500000US42081,42081,"Lycoming County, Pennsylvania",91426,8995,43908,8526,13234,786,13393,2005,7987,1104,5547,2407,3747,2224,47518,469,13044,34,13870,334,8582,22,6398,45,5624,34
0500000US42085,42085,"Mercer County, Pennsylvania",90948,9503,44783,9080,12319,432,13962,1606,8405,1428,5742,2862,4355,2752,46165,423,10314,21,13990,339,8629,16,6597,36,6635,11
0500000US42089,42089,"Monroe County, Pennsylvania",132528,10592,64917,9450,18977,381,20744,1288,13110,2242,8082,3364,4004,2175,67611,1142,17925,447,22357,521,12666,0,9294,54,5369,120
0500000US42091,42091,"Montgomery County, Pennsylvania",642997,43071,307991,41083,84235,2641,107593,8020,55561,5454,35458,12113,25144,12855,335006,1988,83761,565,110752,619,59799,426,41100,110,39594,268
0500000US42095,42095,"Northampton County, Pennsylvania",241048,18717,117155,17625,34158,1265,38218,3023,20951,2266,13974,5609,9854,5462,123893,1092,31701,199,39030,409,22562,275,16100,137,14500,72
0500000US42097,42097,"Northumberland County, Pennsylvania",74140,7654,37573,7236,9170,581,13161,1480,7048,1472,4746,1989,3448,1714,36567,418,7967,51,11225,37,6943,233,5332,61,5100,36
0500000US42101,42101,"Philadelphia County, Pennsylvania",1221462,56343,565695,51129,223228,2391,179566,7838,82763,11821,49017,15420,31121,13659,655767,5214,236316,929,199104,1463,98880,1393,66033,688,55434,741
0500000US42107,42107,"Schuylkill County, Pennsylvania",115664,12382,59284,11476,15083,807,20713,2422,10860,1880,7680,3332,4948,3035,56380,906,12296,200,17797,244,10381,197,8153,160,7753,105
0500000US42111,42111,"Somerset County, Pennsylvania",61452,6781,31914,6345,7997,98,10609,1955,6041,1457,4317,1524,2950,1311,29538,436,6285,0,8857,66,5768,148,4317,147,4311,75
0500000US42125,42125,"Washington County, Pennsylvania",166984,16337,80587,15652,20589,1055,26322,3277,16073,2768,10772,4197,6831,4355,86397,685,20419,152,26312,301,16956,118,12008,20,10702,94
0500000US42129,42129,"Westmoreland County, Pennsylvania",289417,26761,139879,25330,33454,1470,44380,4931,28487,3846,20034,7396,13524,7687,149538,1431,30983,366,45397,362,29375,365,22758,129,21025,209
0500000US42133,42133,"York County, Pennsylvania",345231,31881,168434,29204,46313,2297,58413,6383,30841,4760,20029,8231,12838,7533,176797,2677,44891,376,59094,1324,31459,553,22652,350,18701,74
0500000US44003,44003,"Kent County, Rhode Island",133378,11656,63031,11050,16914,695,21459,1871,12144,1850,7764,3469,4750,3165,70347,606,16797,130,23119,262,13363,51,8953,55,8115,108
0500000US44005,44005,"Newport County, Rhode Island",64722,6424,29490,6010,6709,652,9579,1294,5647,985,4636,1441,2919,1638,35232,414,8347,28,9988,246,7226,140,5285,0,4386,0
0500000US44007,44007,"Providence County, Rhode Island",501883,25822,240396,24165,82868,776,79236,3367,38821,4818,23747,7077,15724,8127,261487,1657,82231,316,82909,427,42645,450,27044,214,26658,250
0500000US44009,44009,"Washington County, Rhode Island",104668,8515,49839,7988,14684,530,14546,1003,9629,1099,6970,2798,4010,2558,54829,527,14769,144,15811,225,10563,0,7519,44,6167,114
0500000US45003,45003,"Aiken County, South Carolina",131317,13784,62055,12760,16984,675,19951,3110,11300,1759,8687,4140,5133,3076,69262,1024,18064,153,21771,534,12718,177,9665,160,7044,0
0500000US45007,45007,"Anderson County, South Carolina",151391,13628,71382,12591,19973,703,23959,2639,12438,2728,9160,3762,5852,2759,80009,1037,20392,0,26291,622,13834,199,11153,142,8339,74
0500000US45013,45013,"Beaufort County, South Carolina",141418,19430,66732,17798,15796,762,18259,3124,10465,3029,14127,6028,8085,4855,74686,1632,16108,358,19773,761,13575,160,15823,171,9407,182
0500000US45015,45015,"Berkeley County, South Carolina",155622,22436,74878,19268,23781,2536,26523,5102,12288,4223,8243,4705,4043,2702,80744,3168,23486,558,28685,1435,13391,996,9765,0,5417,179
0500000US45019,45019,"Charleston County, South Carolina",314172,28680,148483,25989,49436,1279,48778,7719,24106,5612,17043,6102,9120,5277,165689,2691,52306,1121,51027,1238,27960,192,20586,110,13810,30
0500000US45031,45031,"Darlington County, South Carolina",51938,4467,24033,4349,6464,362,8009,1085,4417,689,3750,1510,1393,703,27905,118,7120,0,8812,118,5168,0,3963,0,2842,0
0500000US45035,45035,"Dorchester County, South Carolina",113818,15455,53797,13183,16198,1552,19938,3937,8892,2917,6220,3157,2549,1620,60021,2272,16435,760,22618,988,9834,401,7255,123,3879,0
0500000US45041,45041,"Florence County, South Carolina",105473,8312,47515,7897,13792,734,16272,1707,8145,1572,6132,2646,3174,1238,57958,415,15793,173,19251,153,9870,89,7614,0,5430,0
0500000US45045,45045,"Greenville County, South Carolina",382184,27877,182565,26165,55598,1615,64671,6494,29701,3538,20588,7597,12007,6921,199619,1712,57040,386,67192,619,32834,467,24876,130,17677,110
0500000US45047,45047,"Greenwood County, South Carolina",52892,3658,23734,3290,6771,7,7548,360,4204,277,2972,1187,2239,1459,29158,368,8461,0,9001,327,4651,35,3741,0,3304,6
0500000US45051,45051,"Horry County, South Carolina",262397,27339,124976,26048,30992,1158,38153,4409,22398,4185,22688,9276,10745,7020,137421,1291,32234,294,39930,456,27038,312,24515,127,13704,102
0500000US45057,45057,"Lancaster County, South Carolina",70024,5828,33790,5303,7956,274,12292,613,5563,1070,5305,1883,2674,1463,36234,525,8537,216,11518,309,6356,0,5663,0,4160,0
0500000US45059,45059,"Laurens County, South Carolina",51876,4583,24354,4326,7066,451,7726,853,4450,773,3257,1333,1855,916,27522,257,7643,0,8472,162,4855,54,3675,8,2877,33
0500000US45063,45063,"Lexington County, South Carolina",218755,22660,104843,20154,29458,1699,37945,5318,18144,3932,12828,5531,6468,3674,113912,2506,30395,524,39805,629,19916,980,14024,180,9772,193
0500000US45073,45073,"Oconee County, South Carolina",60878,7339,29597,6961,8154,341,7908,1554,5372,915,5236,2819,2927,1332,31281,378,7417,213,8705,0,6113,49,5303,78,3743,38
0500000US45075,45075,"Orangeburg County, South Carolina",67408,4010,30872,3567,9047,298,9520,260,5584,821,4350,1194,2371,994,36536,443,10185,119,10764,151,6508,101,5181,72,3898,0
0500000US45077,45077,"Pickens County, South Carolina",98588,7974,48276,7242,18661,306,13815,1629,7151,1527,5265,2214,3384,1566,50312,732,16783,0,14966,378,7576,310,6350,0,4637,44
0500000US45079,45079,"Richland County, South Carolina",308582,32392,145198,26887,59018,3515,44127,8167,21121,5973,14057,5744,6875,3488,163384,5505,58121,1103,51786,3152,24854,650,16913,314,11710,286
0500000US45083,45083,"Spartanburg County, South Carolina",231191,17980,110513,16873,33438,1494,38138,3514,18145,3812,13238,4803,7554,3250,120678,1107,34237,51,39527,477,20245,413,15411,76,11258,90
0500000US45085,45085,"Sumter County, South Carolina",78163,11075,35390,9513,11733,2156,10506,2119,6124,1789,4309,1770,2718,1679,42773,1562,12582,332,13441,853,7073,278,5372,99,4305,0
0500000US45091,45091,"York County, South Carolina",195160,18926,92323,17129,25830,1663,35311,5008,15387,2832,10613,5049,5182,2577,102837,1797,28176,440,38065,588,16814,589,11828,148,7954,32
0500000US46099,46099,"Minnehaha County, South Dakota",139896,10881,69630,9855,24251,618,23644,2867,11362,2262,6685,2627,3688,1481,70266,1026,22331,228,22388,149,11937,270,7466,238,6144,141
0500000US46103,46103,"Pennington County, South Dakota",83046,11070,40609,9983,12450,791,12196,2776,7580,2013,5221,2386,3162,2017,42437,1087,11578,0,12743,636,8091,212,5567,239,4458,0
0500000US47001,47001,"Anderson County, Tennessee",60243,6386,29425,5939,7414,579,9696,1327,5810,972,4055,1886,2450,1175,30818,447,7263,0,9882,177,5582,241,4319,29,3772,0
0500000US47009,47009,"Blount County, Tennessee",101714,9722,48837,9198,12750,1060,15961,1637,8862,1388,7092,2623,4172,2490,52877,524,12520,302,16961,66,9629,74,7986,0,5781,82
0500000US47011,47011,"Bradley County, Tennessee",81898,6141,39332,5749,11786,140,14017,1403,6225,1047,4441,1722,2863,1437,42566,392,11908,52,14128,302,6865,38,5567,0,4098,0
0500000US47037,47037,"Davidson County, Tennessee",537757,30606,255514,27221,98001,2758,87735,6426,36657,5184,21741,7199,11380,5654,282243,3385,105407,488,89030,787,42264,1145,25668,560,19874,405
0500000US47059,47059,"Greene County, Tennessee",55782,6834,27272,6288,7078,741,9240,1296,4596,1045,3996,1904,2362,1302,28510,546,6277,220,8948,0,5092,137,4572,48,3621,141
0500000US47065,47065,"Hamilton County, Tennessee",281910,20969,133288,19302,39908,783,44919,3938,22951,5005,15691,5024,9819,4552,148622,1667,41779,104,47295,1175,26053,263,18012,100,15483,25
0500000US47093,47093,"Knox County, Tennessee",358989,28482,171068,26124,57274,2361,57272,5749,26929,4513,18523,6891,11070,6610,187921,2358,58411,390,59407,849,29934,802,21964,248,18205,69
0500000US47113,47113,"Madison County, Tennessee",75396,5706,34582,5367,10046,784,11793,1124,6046,1096,4228,1561,2469,802,40814,339,11539,193,13385,74,6980,37,4979,35,3931,0
0500000US47119,47119,"Maury County, Tennessee",68906,5422,32592,5263,9323,908,11249,634,5899,872,4126,1723,1995,1126,36314,159,9326,0,12483,62,6410,97,4830,0,3265,0
0500000US47125,47125,"Montgomery County, Tennessee",128354,24976,57007,19945,21700,3911,19032,7476,8623,4133,4608,2490,3044,1935,71347,5031,28142,1809,23488,2414,9779,606,6361,147,3577,55
0500000US47141,47141,"Putnam County, Tennessee",59660,3616,29612,3590,11165,280,8658,489,4138,719,3639,1001,2012,1101,30048,26,9342,0,8349,0,5217,0,4274,26,2866,0
0500000US47147,47147,"Robertson County, Tennessee",52193,4305,25304,4052,7146,933,9241,546,4419,847,2904,961,1594,765,26889,253,7259,36,9419,0,4992,164,3122,53,2097,0
0500000US47149,47149,"Rutherford County, Tennessee",231076,18469,111557,16333,41242,2264,41458,4807,15253,2914,9232,3875,4372,2473,119519,2136,42129,711,42669,977,16974,336,10881,110,6866,2
0500000US47155,47155,"Sevier County, Tennessee",75533,6666,36492,5830,10040,211,11796,1139,6435,1325,5311,1860,2910,1295,39041,836,9636,113,12454,420,7333,0,5865,237,3753,66
0500000US47157,47157,"Shelby County, Tennessee",697735,51744,324307,45191,109709,3430,112487,10313,53590,10681,31575,12057,16946,8710,373428,6553,115338,993,125900,3209,63418,1527,39158,565,29614,259
0500000US47163,47163,"Sullivan County, Tennessee",125831,11697,60078,10982,14722,698,19926,1582,10961,1821,8612,3751,5857,3130,65753,715,14633,41,20736,158,11957,223,9970,53,8457,240
0500000US47165,47165,"Sumner County, Tennessee",136649,10973,65364,9979,17569,844,24443,2628,11094,1521,7707,2503,4551,2483,71285,994,17699,0,26236,227,12060,520,8910,247,6380,0
0500000US47179,47179,"Washington County, Tennessee",102558,9602,49421,8862,14667,111,16448,2027,7838,1656,6784,3022,3684,2046,53137,740,15506,106,16940,238,8446,280,6898,49,5347,67
0500000US47187,47187,"Williamson County, Tennessee",158440,9597,76037,8948,17542,573,32531,2338,14009,1220,8042,2882,3913,1935,82403,649,18768,151,34529,180,14630,133,8582,0,5894,185
0500000US47189,47189,"Wilson County, Tennessee",101100,9359,49068,8710,12817,1399,18384,2281,8366,1645,6548,2251,2953,1134,52032,649,12509,119,19294,389,9364,141,6800,0,4065,0
0500000US48005,48005,"Angelina County, Texas",65012,4869,31087,4839,9225,669,10667,972,5595,788,3253,1296,2347,1114,33925,30,8839,0,11663,30,5213,0,4471,0,3739,0
0500000US48021,48021,"Bastrop County, Texas",63030,8853,32025,8188,8795,161,11850,2695,5942,1901,4117,2799,1321,632,31005,665,7918,0,11124,212,5177,304,4214,149,2572,0
0500000US48027,48027,"Bell County, Texas",227570,49829,105296,38105,39477,9103,35059,14055,14893,6698,9831,5370,6036,2879,122274,11724,44800,4082,40943,6020,16854,1231,11464,168,8213,223
0500000US48029,48029,"Bexar County, Texas",1412231,151112,684663,127057,252704,15297,238613,37991,95565,22965,60550,29242,37231,21562,727568,24055,243170,5759,248281,10793,107262,5004,72998,1776,55857,723
0500000US48037,48037,"Bowie County, Texas",71338,6898,36214,6353,11485,574,12198,1768,5614,1113,4424,1996,2493,902,35124,545,10246,0,10571,305,5910,113,4502,89,3895,38
0500000US48039,48039,"Brazoria County, Texas",259784,20484,130492,18935,40227,1674,51096,5525,21061,3479,12355,5866,5753,2391,129292,1549,37798,141,48805,825,21185,430,12362,153,9142,0
0500000US48041,48041,"Brazos County, Texas",174961,9091,88452,8407,49370,1833,22028,1607,7801,1261,6181,2191,3072,1515,86509,684,44982,112,21646,303,9328,224,5757,45,4796,0
0500000US48061,48061,"Cameron County, Texas",290913,12306,137834,11773,47726,1023,46885,2575,18658,2168,14516,3540,10049,2467,153079,533,47468,146,52547,15,22166,172,16642,173,14256,27
0500000US48085,48085,"Collin County, Texas",688678,42404,333858,37878,96665,5404,144062,10074,50034,5323,29031,10126,14066,6951,354820,4526,97297,1325,149619,1904,52447,580,34023,423,21434,294
0500000US48091,48091,"Comal County, Texas",103991,13270,50953,11187,11986,696,18130,2372,9597,2325,7272,3142,3968,2652,53038,2083,12560,169,17248,1001,10250,596,7196,239,5784,78
0500000US48099,48099,"Coryell County, Texas",49090,10337,21619,8440,7079,1699,7815,2979,3014,1213,2231,1455,1480,1094,27471,1897,10076,817,10236,671,3580,224,1981,0,1598,185
0500000US48113,48113,"Dallas County, Texas",1887240,88249,916798,79946,332925,7228,338710,18208,133940,15951,71475,21003,39748,17556,970442,8303,331718,1163,346209,4024,143347,2307,86157,288,63011,521
0500000US48121,48121,"Denton County, Texas",600246,38193,290870,35421,95680,3313,119717,11859,41710,6179,22865,9809,10898,4261,309376,2772,100038,388,122449,1155,44696,840,26817,212,15376,177
0500000US48135,48135,"Ector County, Texas",109972,5688,55161,5461,22383,689,18355,979,7938,1371,3936,1454,2549,968,54811,227,19934,0,17871,198,8384,0,4620,0,4002,29
0500000US48139,48139,"Ellis County, Texas",123407,9834,59906,9249,18715,414,21744,2232,10328,1643,6178,3356,2941,1604,63501,585,18473,0,22930,150,10028,170,7736,125,4334,140
0500000US48141,48141,"El Paso County, Texas",586676,44566,277476,39324,102660,6432,93374,11388,39165,6789,25353,8140,16924,6575,309200,5242,101893,2113,103278,1780,46454,551,30592,588,26983,210
0500000US48157,48157,"Fort Bend County, Texas",535949,25470,259005,23656,75427,2313,104791,8348,43568,3699,24196,5485,11023,3811,276944,1814,77676,316,111411,948,45618,417,26730,133,15509,0
0500000US48167,48167,"Galveston County, Texas",248275,20195,120785,18784,35892,1976,42893,5344,22295,2315,12960,4592,6745,4557,127490,1411,36540,389,44250,315,22403,452,14428,236,9869,19
0500000US48181,48181,"Grayson County, Texas",97602,10220,46656,8920,13246,709,15255,1863,8615,1029,5857,2783,3683,2536,50946,1300,12728,111,16848,683,8346,294,7464,151,5560,61
0500000US48183,48183,"Gregg County, Texas",91808,7364,44867,6463,14905,995,14321,1313,7901,713,4517,1625,3223,1817,46941,901,13828,112,15200,640,7534,0,5496,149,4883,0
0500000US48187,48187,"Guadalupe County, Texas",114072,18042,55258,14411,16770,938,20389,5833,8471,2372,6355,3564,3273,1704,58814,3631,16498,326,21788,2376,9029,721,6771,38,4728,170
0500000US48201,48201,"Harris County, Texas",3349403,164047,1649728,147876,599379,19078,613018,38223,239822,24953,130269,37915,67240,27707,1699675,16171,580586,4874,615601,6360,253255,3043,149399,828,100834,1066
0500000US48203,48203,"Harrison County, Texas",49485,3856,23601,3661,7212,240,7608,786,4211,478,3045,1448,1525,709,25884,195,6896,0,8706,83,4449,77,3271,0,2562,35
0500000US48209,48209,"Hays County, Texas",156883,13435,76551,12041,31969,2035,24398,2560,10203,2476,7007,3437,2974,1533,80332,1394,33261,302,24611,390,10948,241,7263,341,4249,120
0500000US48213,48213,"Henderson County, Texas",62520,7591,29566,7183,7392,665,8770,994,5522,1039,4550,2431,3332,2054,32954,408,8015,29,9362,195,6387,153,5271,0,3919,31
0500000US48215,48215,"Hidalgo County, Texas",566951,16965,271595,16269,102257,878,95815,4096,31743,1633,24052,4794,17728,4868,295356,696,102259,0,104153,315,36964,207,29044,174,22936,0
0500000US48231,48231,"Hunt County, Texas",69780,6870,33902,6357,9807,509,11503,1005,6414,1814,3786,1792,2392,1237,35878,513,10557,219,11499,207,6041,74,4584,0,3197,13
0500000US48245,48245,"Jefferson County, Texas",193770,13732,99767,13056,33927,432,34476,3231,16091,2555,9081,4213,6192,2625,94003,676,28789,88,29646,328,15939,252,10466,8,9163,0
0500000US48251,48251,"Johnson County, Texas",120593,6726,58962,6243,17090,181,21586,1238,9977,1327,6463,1845,3846,1652,61631,483,17622,207,20889,76,10513,52,7475,0,5132,148
0500000US48257,48257,"Kaufman County, Texas",85946,6060,41947,5379,12778,284,15936,1572,6716,847,4358,1430,2159,1246,43999,681,12875,0,16140,327,7412,249,4418,105,3154,0
0500000US48291,48291,"Liberty County, Texas",60869,5378,29668,4483,8854,513,10896,736,4915,1160,3436,1240,1567,834,31201,895,9333,458,11053,153,5178,0,3529,220,2108,64
0500000US48303,48303,"Lubbock County, Texas",229470,15462,112383,14022,49266,2260,32070,2945,15227,2585,9246,2849,6574,3383,117087,1440,47157,43,32751,788,16480,282,11056,232,9643,95
0500000US48309,48309,"McLennan County, Texas",186284,14101,89061,13205,33698,1409,27073,3046,13404,2273,9054,3571,5832,2906,97223,896,34345,135,28878,622,14394,44,10707,95,8899,0
0500000US48329,48329,"Midland County, Texas",115726,6284,57732,5971,21963,709,19785,1131,8852,1017,3996,1750,3136,1364,57994,313,21179,160,18415,0,8856,153,4398,0,5146,0
0500000US48339,48339,"Montgomery County, Texas",407921,26840,199655,25123,58176,866,75850,7903,33224,3238,22198,8003,10207,5113,208266,1717,57877,673,77143,444,35108,352,23425,248,14713,0
0500000US48347,48347,"Nacogdoches County, Texas",50292,3625,23713,3216,9849,607,6257,417,3846,840,2360,837,1401,515,26579,409,10871,0,7294,73,3363,0,2880,259,2171,77
0500000US48355,48355,"Nueces County, Texas",268883,27251,130419,25237,44828,3251,42640,6310,20810,5050,13823,6284,8318,4342,138464,2014,44171,409,44316,943,22216,359,15208,188,12553,115
0500000US48361,48361,"Orange County, Texas",63686,4660,31093,4338,9393,534,10447,638,5434,426,3686,1339,2133,1401,32593,322,8765,143,10801,29,5772,17,3911,35,3344,98
0500000US48367,48367,"Parker County, Texas",97033,9981,47834,9319,13458,432,15960,2267,8925,1510,6143,2988,3348,2122,49199,662,12129,119,17499,303,8992,96,6710,144,3869,0
0500000US48375,48375,"Potter County, Texas",87657,5279,45004,4467,15284,178,16785,1286,6631,1029,3960,813,2344,1161,42653,812,13958,156,14014,359,6208,207,4395,0,4078,90
0500000US48381,48381,"Randall County, Texas",100245,9541,48472,8733,16074,2334,16515,2063,7730,1402,5068,1564,3085,1370,51773,808,16621,0,16195,618,8703,168,5808,22,4446,0
0500000US48397,48397,"Rockwall County, Texas",68189,4746,32691,4128,9390,263,13145,1203,5013,654,2991,1309,2152,699,35498,618,8075,56,14873,294,6023,227,3488,0,3039,41
0500000US48409,48409,"San Patricio County, Texas",49392,3907,24581,3589,8085,51,7943,839,3932,626,2904,1293,1717,780,24811,318,6912,49,8565,121,4025,99,3079,0,2230,49
0500000US48423,48423,"Smith County, Texas",169072,12199,79956,11486,25246,1022,25981,2253,12856,1539,9546,3505,6327,3167,89116,713,26636,0,28019,210,14488,281,10579,84,9394,138
0500000US48439,48439,"Tarrant County, Texas",1476041,104094,709843,92518,240527,9953,264954,24796,109694,18926,61463,22368,33205,16475,766198,11576,247819,2792,278733,5119,116658,1659,71621,1064,51367,942
0500000US48441,48441,"Taylor County, Texas",100136,10301,47428,9758,18209,1586,13712,1960,7160,1977,5044,2491,3303,1744,52708,543,18569,335,15255,66,7726,55,5794,87,5364,0
0500000US48451,48451,"Tom Green County, Texas",87763,10546,42306,9205,15697,1450,12196,1695,6433,1568,4704,2338,3276,2154,45457,1341,15105,341,13388,586,7131,58,5398,104,4435,252
0500000US48453,48453,"Travis County, Texas",928498,51327,466123,44973,181081,6669,175661,12355,60932,7193,32541,11043,15908,7713,462375,6354,172713,1974,165669,2385,64015,1192,36256,659,23722,144
0500000US48469,48469,"Victoria County, Texas",69061,6066,33544,5586,10940,684,11151,1119,5242,1134,3618,1422,2593,1227,35517,480,10188,32,11356,186,5696,206,4942,0,3335,56
0500000US48471,48471,"Walker County, Texas",60468,4922,36229,4689,14501,591,13341,1280,4397,1248,2633,655,1357,915,24239,233,11129,32,5223,201,3790,0,2254,0,1843,0
0500000US48479,48479,"Webb County, Texas",178950,4959,85506,4774,33707,390,31017,1122,10218,886,6611,1502,3953,874,93444,185,33519,0,33657,43,12271,133,7853,9,6144,0
0500000US48485,48485,"Wichita County, Texas",95925,10225,46831,8849,16471,1007,14200,2408,8146,2030,4698,1710,3316,1694,49094,1376,16160,207,13870,534,8276,421,5555,44,5233,170
0500000US48491,48491,"Williamson County, Texas",388931,37585,188215,32654,57361,4272,77619,10134,26014,5543,17490,7541,9731,5164,200716,4931,57391,504,79703,3542,27820,497,22052,388,13750,0
0500000US49005,49005,"Cache County, Utah",84951,3833,41661,3649,19529,292,12389,659,4567,368,3016,814,2160,1516,43290,184,20429,50,11992,0,4938,29,3216,105,2715,0
0500000US49011,49011,"Davis County, Utah",228229,18214,113028,16771,40263,2366,42236,4324,15479,3446,9357,3531,5693,3104,115201,1443,38419,457,42533,773,17171,143,9813,56,7265,14
0500000US49035,49035,"Salt Lake County, Utah",806705,42825,401141,39805,147185,4388,146923,9701,55945,6698,32479,10459,18609,8559,405564,3020,143624,697,141047,1204,58186,790,36498,196,26209,133
0500000US49049,49049,"Utah County, Utah",389210,14281,194597,13257,93554,1263,61784,2687,19358,1855,11749,3125,8152,4327,194613,1024,90102,355,60590,397,19869,0,14062,148,9990,124
0500000US49053,49053,"Washington County, Utah",116909,9204,57564,8965,17492,130,16331,701,7977,1244,8710,3747,7054,3143,59345,239,17132,0,15758,142,9532,0,9282,97,7641,0
0500000US49057,49057,"Weber County, Utah",175484,11880,87523,11194,30915,1137,30077,2156,13590,2068,8174,3056,4767,2777,87961,686,29869,30,29587,259,13369,232,8755,38,6381,127
0500000US50007,50007,"Chittenden County, Vermont",131686,8408,63944,7255,23871,159,19970,1493,10485,1746,6193,2487,3425,1370,67742,1153,23716,300,20485,294,10677,319,7131,46,5733,194
0500000US51003,51003,"Albemarle County, Virginia",84918,5606,39825,4920,12911,281,12064,1268,6700,328,4547,1441,3603,1602,45093,686,14103,36,12771,374,7925,76,5417,160,4877,40
0500000US51013,51013,"Arlington County, Virginia",186174,11386,91390,9337,35539,1034,34602,3472,11692,1246,5981,2224,3576,1361,94784,2049,37502,322,33095,1152,11632,444,7746,131,4809,0
0500000US51015,51015,"Augusta County, Virginia",60136,5683,30089,5306,7493,211,9977,976,5605,857,4342,1855,2672,1407,30047,377,6745,0,9440,0,6058,243,4464,52,3340,82
0500000US51019,51019,"Bedford County, Virginia",61834,6593,30292,6108,7264,554,9289,1028,6195,667,4805,2080,2739,1779,31542,485,6224,0,10581,165,6107,150,5146,96,3484,74
0500000US51041,51041,"Chesterfield County, Virginia",256710,25950,120607,23332,34050,1946,44494,7189,21049,4907,14307,5283,6707,4007,136103,2618,35923,92,49337,1828,24085,568,16946,130,9812,0
0500000US51059,51059,"Fairfax County, Virginia",857693,71315,417525,60603,123390,5687,158635,16748,70779,11924,41563,14015,23158,12229,440168,10712,120705,1954,168593,5168,74084,2505,45865,523,30921,562
0500000US51061,51061,"Fauquier County, Virginia",52775,6544,26032,6037,6470,0,9367,1637,4971,1280,3314,1842,1910,1278,26743,507,6239,0,9782,435,5002,33,3367,0,2353,39
0500000US51069,51069,"Frederick County, Virginia",64934,6488,31594,5907,8863,578,10830,1807,5731,780,3805,1292,2365,1450,33340,581,8544,0,11566,438,5823,120,4199,23,3208,0
0500000US51085,51085,"Hanover County, Virginia",81261,8128,39649,7121,10325,582,13640,1526,7958,904,4961,2392,2765,1717,41612,1007,9560,44,14626,265,7773,198,5622,89,4031,411
0500000US51087,51087,"Henrico County, Virginia",250817,18802,115289,16493,34911,1333,41802,3489,19068,2483,12420,5243,7088,3945,135528,2309,37310,206,46752,1280,22654,650,15662,114,13150,59
0500000US51095,51095,"James City County, Virginia",58355,9293,27011,7484,6267,521,7808,1097,4514,1094,5006,2333,3416,2439,31344,1809,5842,86,9384,750,5682,555,5725,359,4711,59
0500000US51107,51107,"Loudoun County, Virginia",273691,19933,133767,17679,36250,1496,63379,6646,19254,3838,9382,3337,5502,2362,139924,2254,38167,303,63817,1255,19153,586,11362,0,7425,110
0500000US51121,51121,"Montgomery County, Virginia",82260,4333,42456,4109,23255,448,9787,1043,4351,278,3170,1396,1893,944,39804,224,18746,114,9971,59,4963,51,3390,0,2734,0
0500000US51153,51153,"Prince William County, Virginia",324089,38689,157727,33332,49046,2240,65962,14546,24219,8086,12603,4692,5897,3768,166362,5357,50433,946,68145,2639,24873,1144,14748,426,8163,202
0500000US51161,51161,"Roanoke County, Virginia",74863,6226,35178,5670,8400,366,12101,1584,6266,518,5087,1531,3324,1671,39685,556,9178,47,12803,134,6610,268,5680,54,5414,53
